"LotArea","Neighborhood","OverallQuality","OverallCondition","YearBuilt","YearRemodeled","BuildingType","CentralAir","LivingArea","Bathrooms","Bedrooms","Fireplaces","SalePrice","YearSold","MonthSold","HasGarage"
558.5,"Edwards",4,5,1955,1955,"Two-family","N",107.0,2,2,0,82.0,2008,6,0
1124.8,"Edwards",4,4,1955,1955,"Two-family","N",133.8,2,4,0,118.0,2008,9,0
635.9,"Edwards",4,5,1955,1955,"Two-family","N",107.0,2,2,0,82.5,2008,7,0
643.8,"Edwards",4,5,1955,1955,"","N",72.8,1,2,0,91.9,2008,5,0
1131.4,"Edwards",5,7,1938,2007,"Single-family","Y",97.8,1,2,0,120.0,2008,1,0
747.8,"Edwards",5,8,1947,1993,"Single-family","Y",105.6,1,4,0,96.0,2008,4,0
884.4,"Edwards",4,5,1953,1953,"Single-family","Y",86.4,1,2,0,99.0,2008,5,1
1093.1,"Edwards",5,6,1946,1995,"Single-family","Y",111.5,1,3,0,130.5,2008,5,1
759.1,"Edwards",4,6,1954,1972,"Single-family","Y",136.6,2,4,0,135.0,2008,5,1
1529.6,"Edwards",5,7,1955,1955,"Single-family","Y",129.4,1,3,0,135.5,2008,4,1
714.5,"Edwards",4,6,1954,1954,"Single-family","Y",111.8,1,3,0,100.0,2008,11,1
477.7,"Edwards",4,7,1923,2008,"Single-family","Y",120.0,1,3,0,108.0,2008,6,1
520.6,"Edwards",5,6,1925,1950,"Single-family","N",80.3,1,2,0,98.0,2008,4,0
766.2,"Edwards",3,3,1914,1950,"Single-family","N",80.3,1,2,0,67.0,2008,9,0
528.3,"SWISU",5,6,1912,2000,"","N",159.4,2,6,0,135.9,2008,3,0
1129.1,"SWISU",6,8,1925,1950,"Single-family","N",137.7,2,4,0,140.0,2008,3,1
780.3,"SWISU",5,8,1939,1997,"Single-family","Y",203.6,2,4,1,179.5,2008,7,1
780.3,"SWISU",6,5,1925,1950,"Single-family","Y",157.4,2,4,1,136.5,2008,6,1
677.2,"SWISU",7,8,1921,1950,"Single-family","Y",132.3,2,2,1,168.0,2008,4,1
791.9,"SWISU",5,6,1911,1950,"Single-family","N",182.4,1,4,0,130.0,2008,11,0
914.3,"SWISU",5,6,1921,1998,"Single-family","Y",241.6,3,4,0,189.0,2008,5,1
724.9,"SWISU",6,7,1930,1950,"Two-family","Y",178.4,2,4,2,161.9,2008,7,1
833.2,"Crawfor",6,6,1926,1950,"Single-family","Y",122.2,1,2,1,145.0,2008,7,1
1070.7,"Crawfor",6,7,1922,1994,"Single-family","Y",237.3,2,3,1,191.0,2008,9,1
1446.9,"Crawfor",6,7,1915,1976,"Single-family","Y",156.1,2,4,0,177.0,2008,3,1
1445.8,"Crawfor",6,6,1914,1995,"Single-family","Y",117.4,1,3,0,147.5,2008,1,1
584.5,"SWISU",6,5,1930,1950,"Single-family","N",73.4,1,2,0,91.0,2008,4,1
706.8,"Crawfor",8,9,1925,1997,"Single-family","Y",140.5,2,3,1,231.0,2008,6,1
973.5,"SWISU",6,5,1936,1950,"Single-family","Y",152.3,1,3,0,115.0,2008,3,1
896.4,"Crawfor",6,3,1923,1950,"Single-family","Y",148.9,1,4,1,138.0,2008,6,1
668.8,"Crawfor",7,6,1931,2000,"Single-family","Y",139.5,1,3,1,149.0,2008,2,1
1113.6,"Crawfor",6,7,1934,1995,"Single-family","Y",154.2,1,3,1,188.7,2008,8,1
1086.9,"Crawfor",5,6,1937,1995,"Single-family","Y",180.0,2,4,1,198.0,2008,7,1
860.2,"Crawfor",5,4,1938,1950,"Single-family","Y",127.6,1,3,0,110.0,2008,3,1
724.7,"Crawfor",6,5,1951,1951,"Single-family","N",101.3,1,2,1,104.0,2008,5,1
898.3,"Crawfor",8,6,1935,1950,"Single-family","Y",174.0,1,4,2,257.1,2008,6,1
1309.8,"Crawfor",8,9,1935,1997,"Single-family","Y",320.2,3,4,2,381.0,2008,5,1
1454.7,"Crawfor",7,9,1939,2006,"Single-family","Y",181.5,1,3,2,311.5,2008,5,1
1151.1,"Crawfor",7,9,1950,2000,"Single-family","Y",200.7,2,3,2,263.4,2008,4,1
2422.0,"Crawfor",5,5,1956,1956,"Single-family","Y",176.3,2,3,2,236.5,2008,4,1
1372.8,"Crawfor",6,7,1954,2006,"Single-family","Y",152.3,1,3,1,224.0,2008,11,1
174.5,"Blueste",6,6,1980,1980,"","Y",95.9,1,2,1,116.5,2008,12,1
181.1,"Blueste",6,6,1980,1980,"","Y",144.5,2,3,1,151.0,2008,7,1
650.3,"IDOTRR",6,8,1926,1998,"Single-family","Y",85.4,1,2,0,126.0,2008,7,1
557.4,"IDOTRR",6,8,1940,2006,"Single-family","Y",101.3,1,3,0,120.0,2008,7,1
337.8,"IDOTRR",4,4,1922,1950,"Single-family","N",73.9,1,2,0,55.0,2008,1,0
547.1,"IDOTRR",6,8,1930,2007,"Single-family","Y",75.8,1,2,0,120.5,2008,6,1
641.0,"IDOTRR",5,6,1940,1955,"Single-family","Y",72.3,1,2,1,120.5,2008,2,1
757.6,"IDOTRR",5,7,1930,1950,"Single-family","Y",111.5,1,4,0,119.0,2008,7,0
557.4,"IDOTRR",5,5,1967,1967,"Single-family","Y",153.8,1,3,1,126.0,2008,7,1
686.7,"IDOTRR",5,7,1930,1995,"Single-family","Y",84.7,1,2,0,99.5,2008,5,1
836.0,"IDOTRR",5,5,1958,1958,"Single-family","Y",181.6,2,4,0,165.5,2008,1,1
1354.8,"IDOTRR",1,5,1952,1952,"Single-family","N",68.1,1,2,0,13.1,2008,2,1
490.5,"IDOTRR",4,7,1895,1950,"Single-family","N",126.4,1,2,0,89.0,2008,7,1
789.6,"IDOTRR",4,4,1920,1950,"Single-family","N",122.3,1,3,0,40.0,2008,7,1
478.4,"IDOTRR",4,7,1910,2000,"Single-family","N",97.4,1,2,0,80.9,2008,5,1
1672.1,"IDOTRR",3,4,1935,1950,"Single-family","Y",83.0,1,2,0,81.0,2008,8,1
836.0,"IDOTRR",4,6,1920,1950,"Single-family","Y",80.3,1,3,0,65.0,2008,6,1
519.0,"Crawfor",8,5,2008,2008,"Townhouse","Y",153.5,2,2,1,392.5,2008,11,1
357.0,"Crawfor",8,5,2007,2008,"Townhouse","Y",153.1,2,2,1,294.5,2008,8,1
354.0,"Crawfor",7,5,2004,2005,"Townhouse","Y",152.9,2,2,1,250.0,2008,7,1
356.9,"Crawfor",8,5,2004,2005,"Townhouse","Y",152.9,2,2,1,275.0,2008,1,1
2204.4,"Mitchel",7,5,1996,1997,"Single-family","Y",188.8,3,3,0,300.0,2008,9,1
1232.2,"Mitchel",8,5,2002,2002,"Single-family","Y",156.9,2,3,2,271.0,2008,7,1
1026.5,"Mitchel",7,5,1996,1997,"Single-family","Y",169.1,2,3,1,213.0,2008,9,1
917.8,"Mitchel",6,6,1977,1977,"Single-family","Y",103.9,1,3,1,171.0,2008,7,1
940.6,"Mitchel",6,6,1977,1977,"Single-family","Y",118.8,2,3,2,171.5,2008,2,1
953.1,"Mitchel",5,4,1976,1976,"Two-family","Y",173.9,2,4,0,100.0,2008,11,1
928.0,"Mitchel",4,5,1991,1991,"Single-family","Y",156.9,2,3,1,228.5,2008,7,1
15295.9,"Timber",5,6,1965,1965,"","Y",165.9,2,3,2,229.0,2008,8,1
379.4,"Timber",7,6,1986,1986,"Townhouse","Y",139.4,2,2,1,241.5,2008,7,1
1439.7,"Timber",8,6,1976,1976,"Single-family","Y",269.2,2,2,1,287.0,2008,5,1
1074.1,"Timber",8,5,2006,2007,"Single-family","Y",142.8,2,3,0,294.0,2008,4,1
884.4,"Timber",8,5,2007,2008,"Single-family","Y",152.9,2,3,1,293.1,2008,4,1
1193.9,"Timber",8,5,2007,2007,"Single-family","Y",165.4,2,3,1,265.0,2008,1,1
910.5,"Timber",5,5,2006,2007,"Single-family","Y",134.0,2,3,0,172.5,2008,4,1
904.3,"Timber",5,5,2006,2007,"Single-family","Y",129.5,2,3,0,167.5,2008,5,1
1116.4,"Timber",7,5,2008,2008,"Single-family","Y",149.7,2,3,0,218.7,2008,10,1
1197.4,"Timber",6,5,1989,1989,"Single-family","Y",138.9,2,3,1,150.0,2008,7,1
1153.4,"Timber",6,5,1986,1986,"Single-family","Y",153.4,2,3,1,184.0,2008,11,1
1696.7,"Timber",6,5,1986,1986,"Single-family","Y",116.7,2,3,1,180.0,2008,3,1
947.5,"Timber",6,5,1988,1989,"Single-family","Y",140.2,2,3,1,175.0,2008,8,1
1040.6,"Timber",8,5,2003,2003,"Single-family","Y",133.8,2,3,1,232.5,2008,6,1
735.3,"Timber",6,5,1999,2000,"Single-family","Y",155.6,2,3,0,195.0,2008,12,1
1137.4,"Timber",8,5,2003,2003,"Single-family","Y",210.1,2,4,2,305.0,2008,8,1
1063.5,"Timber",8,5,2007,2007,"Single-family","Y",160.5,2,3,1,298.8,2008,1,1
1063.4,"Timber",8,5,2005,2006,"Single-family","Y",182.4,2,3,1,370.0,2008,6,1
830.5,"Mitchel",7,5,1997,1998,"Two-family","Y",124.8,2,2,0,209.2,2008,11,1
655.8,"Mitchel",7,5,1997,1998,"Two-family","Y",124.8,2,2,0,206.3,2008,11,1
861.9,"Mitchel",5,5,2007,2008,"Single-family","Y",101.4,1,2,0,146.0,2008,2,0
418.0,"Mitchel",6,5,1997,1997,"Townhouse","Y",110.5,2,2,0,160.5,2008,4,1
1313.2,"Mitchel",4,5,1964,1964,"Single-family","Y",111.5,1,3,0,173.0,2008,11,1
392.4,"MeadowV",5,6,1975,1975,"Townhouse","Y",96.6,1,3,0,124.0,2008,6,1
247.6,"MeadowV",5,6,1976,1976,"Townhouse","Y",121.1,1,3,1,115.0,2008,6,1
247.6,"MeadowV",5,7,1976,1976,"Townhouse","Y",137.0,2,4,1,129.5,2008,5,1
183.4,"MeadowV",4,7,1973,2006,"","Y",91.8,1,2,0,105.0,2008,6,1
148.3,"MeadowV",4,6,1973,1973,"","Y",91.8,1,1,1,94.9,2008,7,1
1670.1,"Mitchel",5,6,1968,1968,"Single-family","Y",107.8,1,3,0,152.5,2008,2,1
137.2,"MeadowV",6,9,1970,2007,"","Y",101.4,2,3,0,98.0,2008,3,0
175.6,"MeadowV",4,7,1972,1972,"","Y",58.5,1,1,0,81.0,2008,6,0
2020.4,"Mitchel",5,5,1954,1954,"Single-family","Y",91.8,1,2,0,113.0,2008,2,1
602.9,"Mitchel",5,7,1983,1983,"Single-family","Y",75.8,1,2,0,128.5,2008,4,1
645.7,"Mitchel",5,5,1984,1985,"Single-family","Y",85.7,1,3,0,119.5,2008,10,1
613.1,"Mitchel",5,9,1982,2008,"Single-family","Y",75.8,1,3,1,130.5,2008,10,1
613.1,"Mitchel",5,8,1982,2003,"Single-family","Y",75.8,1,2,0,138.0,2008,6,1
613.1,"Mitchel",5,6,1982,2005,"Single-family","Y",78.5,1,3,0,134.5,2008,7,1
1161.9,"Mitchel",6,7,1940,1985,"Single-family","Y",162.6,2,4,0,160.0,2008,7,1
1151.4,"Mitchel",5,6,1984,1984,"Single-family","Y",82.6,1,3,0,137.5,2008,4,1
1028.8,"Mitchel",5,4,1969,1969,"Single-family","Y",182.8,2,4,1,172.0,2008,9,1
5257.8,"IDOTRR",5,1,1900,1950,"Single-family","Y",170.6,2,4,0,103.0,2008,1,1
990.9,"NAmes",6,6,1971,1971,"Single-family","Y",147.4,2,3,1,167.3,2007,3,1
987.3,"NAmes",7,5,1970,1970,"Single-family","Y",118.6,1,2,1,167.0,2007,4,1
1268.1,"NAmes",7,6,1973,1973,"Single-family","Y",206.5,2,3,2,244.0,2007,2,1
1473.8,"NAmes",8,6,1970,1970,"Single-family","Y",205.9,2,4,1,268.0,2007,10,1
1151.3,"Gilbert",7,5,2003,2003,"Single-family","Y",161.0,2,3,1,225.0,2007,10,1
962.8,"Gilbert",6,5,1995,1996,"Single-family","Y",146.0,2,3,1,168.0,2007,5,1
1288.3,"Gilbert",6,6,1997,1997,"Single-family","Y",136.6,2,3,0,177.0,2007,7,1
815.0,"Gilbert",6,5,1997,1997,"Single-family","Y",148.6,2,3,1,169.0,2007,8,1
824.2,"Gilbert",6,5,1997,1997,"Single-family","Y",128.6,2,3,1,161.5,2007,3,1
495.1,"StoneBr",8,5,2000,2000,"Townhouse","Y",153.5,2,2,0,251.0,2007,8,1
942.6,"Gilbert",6,5,1994,1994,"Single-family","Y",157.4,2,3,1,160.0,2007,3,1
802.3,"Gilbert",6,5,1999,2000,"Single-family","Y",159.2,2,3,1,180.0,2007,4,1
731.5,"Gilbert",7,5,1996,1996,"Single-family","Y",144.3,2,3,0,178.8,2007,8,1
731.5,"Gilbert",7,5,1995,1996,"Single-family","Y",116.4,2,3,1,176.0,2007,6,1
696.7,"Gilbert",6,5,1999,2003,"Single-family","Y",213.6,3,5,1,204.0,2007,8,1
887.7,"Gilbert",7,5,1992,1993,"Single-family","Y",110.3,2,3,0,160.0,2007,8,1
1001.8,"Gilbert",7,5,1991,1992,"Single-family","Y",136.7,2,3,1,160.0,2007,5,1
847.7,"Gilbert",7,5,1992,1992,"Single-family","Y",137.7,2,3,1,163.9,2007,7,1
711.1,"Gilbert",6,5,1993,1994,"Single-family","Y",152.5,2,3,1,168.0,2007,7,1
1687.0,"Gilbert",6,6,1964,1964,"Single-family","Y",104.8,1,3,1,154.2,2007,3,1
343.3,"StoneBr",8,5,1986,1986,"Townhouse","Y",101.1,1,2,0,170.0,2007,10,1
470.2,"StoneBr",7,5,1984,1984,"Townhouse","Y",194.1,2,3,1,207.5,2007,9,1
440.3,"StoneBr",8,5,1988,1988,"Townhouse","Y",109.5,2,2,0,182.0,2007,10,1
475.4,"StoneBr",8,5,1990,1990,"Townhouse","Y",122.7,1,1,1,212.0,2007,8,1
1315.1,"StoneBr",9,5,2005,2006,"Single-family","Y",178.5,2,3,1,377.4,2007,7,1
1145.2,"StoneBr",8,5,2005,2005,"Single-family","Y",236.0,3,4,1,349.3,2007,7,1
4828.1,"StoneBr",9,5,2006,2007,"Single-family","Y",217.2,2,4,2,591.6,2007,6,1
3864.4,"Gilbert",5,5,1969,1990,"","Y",132.3,1,3,0,155.0,2007,11,1
746.4,"StoneBr",9,5,2006,2006,"Townhouse","Y",149.7,2,2,1,319.9,2007,3,1
751.4,"StoneBr",8,6,2007,2007,"Single-family","Y",131.8,2,2,1,392.0,2007,10,1
1308.1,"StoneBr",8,5,2006,2006,"Single-family","Y",207.5,1,1,1,441.9,2007,1,1
1288.4,"StoneBr",10,5,2006,2007,"Single-family","Y",189.7,2,3,1,455.0,2007,10,1
1165.4,"NWAmes",6,7,1981,1981,"Single-family","Y",133.8,2,3,1,182.9,2007,4,1
1018.1,"NWAmes",6,5,1984,1984,"Single-family","Y",119.3,2,3,0,174.0,2007,4,1
1123.1,"NWAmes",6,7,1984,2003,"Single-family","Y",173.5,3,3,1,178.0,2007,1,1
1123.1,"NWAmes",7,7,1981,2003,"Single-family","Y",137.4,2,3,1,176.0,2007,3,1
1142.5,"NWAmes",7,6,1978,1985,"Single-family","Y",154.6,2,3,1,213.0,2007,9,1
1053.3,"NWAmes",7,5,1979,1979,"Single-family","Y",179.3,2,4,1,192.0,2007,3,1
1110.3,"NWAmes",7,6,1977,1977,"Single-family","Y",182.9,2,3,1,190.0,2007,11,1
1119.0,"NWAmes",6,6,1976,1976,"Single-family","Y",188.6,2,4,1,195.0,2007,6,1
965.6,"NWAmes",6,6,1978,1978,"Single-family","Y",95.9,2,3,1,148.0,2007,7,1
1100.8,"NWAmes",6,6,1984,1984,"Single-family","Y",109.3,2,3,0,151.5,2007,8,1
1076.1,"NWAmes",7,6,1979,1979,"Single-family","Y",160.2,2,3,1,197.0,2007,11,1
966.1,"NWAmes",6,5,1979,1999,"Single-family","Y",125.7,2,2,1,192.4,2007,8,1
1002.6,"NWAmes",5,5,1969,1969,"Single-family","Y",150.5,2,4,0,152.0,2007,4,1
1207.7,"NWAmes",6,5,1971,1971,"Single-family","Y",113.3,2,2,1,170.0,2007,9,1
1137.3,"NWAmes",5,6,1971,1971,"Single-family","Y",137.9,2,3,1,175.0,2007,2,1
1086.9,"NWAmes",6,6,1968,1968,"Single-family","Y",161.9,1,3,1,175.0,2007,6,1
1150.4,"NWAmes",7,7,1976,1976,"Single-family","Y",179.7,2,3,1,197.9,2007,11,1
835.2,"NWAmes",7,6,1976,1976,"Single-family","Y",123.0,2,3,1,174.0,2007,2,1
743.2,"NWAmes",6,6,1974,1974,"Single-family","Y",174.4,2,4,1,178.9,2007,11,1
975.4,"NAmes",5,7,1971,2005,"Single-family","Y",103.0,1,3,0,139.0,2007,12,1
978.2,"NAmes",6,5,1971,1971,"Single-family","Y",91.1,1,3,0,143.2,2007,3,1
694.1,"NAmes",7,9,1972,2004,"Single-family","Y",137.4,1,4,0,184.0,2007,6,1
878.5,"NAmes",5,6,1970,1990,"Single-family","Y",132.1,1,3,0,155.0,2007,9,1
735.7,"NAmes",5,5,1970,2002,"Single-family","Y",84.9,1,3,0,133.0,2007,10,1
906.5,"NAmes",5,5,1971,1971,"Single-family","Y",88.2,1,3,0,119.5,2007,7,1
770.5,"NAmes",4,5,1971,1971,"Single-family","Y",81.0,1,3,0,123.0,2007,6,1
681.8,"NAmes",4,6,1971,1971,"Single-family","Y",79.7,1,2,0,110.0,2007,6,1
1597.7,"NAmes",4,7,1961,1961,"Single-family","Y",84.9,1,2,0,128.0,2007,7,1
836.0,"NAmes",4,6,1971,1971,"Single-family","Y",80.3,1,3,0,120.5,2007,5,1
377.0,"NAmes",7,5,1998,1998,"Townhouse","Y",71.2,1,1,0,133.0,2007,6,1
382.1,"NAmes",6,5,2001,2001,"Townhouse","Y",124.2,2,2,1,155.0,2007,7,1
1016.5,"NAmes",6,5,1997,1998,"Townhouse","Y",124.2,2,2,1,177.0,2007,10,1
204.8,"BrDale",6,6,1973,1973,"","Y",101.4,1,3,0,113.5,2007,2,1
175.6,"BrDale",6,5,1973,1973,"","Y",113.1,1,3,0,113.0,2007,5,1
191.2,"BrDale",6,5,1973,1973,"","Y",113.1,1,4,0,113.7,2007,12,1
187.3,"BrDale",5,5,1970,1970,"Townhouse","Y",120.9,2,3,0,106.0,2007,4,1
178.4,"BrDale",5,5,1971,1971,"Townhouse","Y",126.8,1,2,0,122.5,2007,8,1
457.8,"NPkVill",6,5,1976,1976,"Townhouse","Y",89.0,2,2,1,128.0,2007,2,1
214.4,"NPkVill",6,6,1976,1976,"Townhouse","Y",143.8,2,3,1,155.0,2007,7,1
214.0,"NPkVill",7,7,1978,1978,"","Y",98.0,2,2,0,142.5,2007,4,1
664.2,"NAmes",5,6,1966,1966,"Single-family","Y",91.8,1,3,0,129.2,2007,11,1
1158.3,"NridgHt",9,5,2006,2007,"Single-family","Y",168.7,2,3,1,356.0,2007,8,1
1086.3,"NridgHt",9,5,2007,2007,"Single-family","Y",169.8,2,3,1,314.8,2007,7,1
1117.5,"NridgHt",8,5,2007,2007,"Single-family","Y",157.4,2,3,0,318.0,2007,12,1
1098.5,"NridgHt",8,5,2006,2007,"Single-family","Y",157.4,2,3,1,322.4,2007,6,1
1122.6,"NridgHt",8,5,2007,2007,"Single-family","Y",161.1,2,3,1,318.0,2007,11,1
1331.4,"NridgHt",8,5,2007,2007,"Single-family","Y",197.1,2,2,1,345.5,2007,11,1
1342.3,"NridgHt",9,5,2006,2007,"Single-family","Y",197.0,2,3,1,415.3,2007,5,1
1267.2,"NridgHt",9,5,2007,2007,"Single-family","Y",246.7,2,3,1,492.0,2007,12,1
1248.5,"NridgHt",8,5,2006,2007,"Single-family","Y",236.9,2,4,1,338.9,2007,3,1
1433.4,"NridgHt",10,5,2005,2006,"Single-family","Y",190.1,2,2,2,450.0,2007,8,1
1314.8,"NridgHt",7,5,2006,2006,"Single-family","Y",201.8,2,3,1,280.0,2007,8,1
1290.4,"NridgHt",9,5,2007,2007,"Single-family","Y",237.1,2,3,2,479.1,2007,10,1
1321.5,"NridgHt",8,5,2006,2006,"Single-family","Y",183.3,2,3,1,395.0,2007,7,1
1272.0,"NridgHt",9,5,2006,2006,"Single-family","Y",245.5,2,3,1,380.0,2007,3,1
1061.6,"NridgHt",8,5,2006,2006,"Single-family","Y",151.8,2,3,1,250.0,2007,5,1
1391.3,"NridgHt",8,5,2006,2007,"Single-family","Y",183.6,2,2,1,440.0,2007,7,1
1268.4,"NridgHt",9,5,2005,2006,"Single-family","Y",256.2,2,4,1,418.0,2007,5,1
1594.9,"NridgHt",10,5,2007,2007,"Single-family","Y",212.7,2,2,1,500.1,2007,8,1
1547.5,"NridgHt",8,5,2007,2008,"Single-family","Y",199.9,2,3,1,260.1,2007,6,1
890.9,"NridgHt",8,5,2004,2005,"Single-family","Y",229.7,2,4,1,317.0,2007,10,1
901.9,"NridgHt",8,5,2007,2007,"Single-family","Y",195.1,2,3,2,319.5,2007,9,1
981.1,"NridgHt",8,5,2007,2007,"Single-family","Y",200.7,1,3,1,325.6,2007,11,1
1264.8,"NridgHt",9,5,2006,2006,"Single-family","Y",167.4,2,3,1,372.0,2007,6,1
1214.0,"NridgHt",8,5,2004,2004,"Single-family","Y",274.6,2,5,1,342.0,2007,8,1
1123.9,"NridgHt",8,5,2004,2004,"Single-family","Y",229.3,2,4,1,354.0,2007,6,1
1326.2,"NridgHt",8,5,2003,2003,"Single-family","Y",221.6,2,3,1,350.0,2007,1,1
1114.6,"NridgHt",8,5,2003,2004,"Single-family","Y",220.5,2,4,1,285.0,2007,5,1
1167.5,"NridgHt",8,5,2007,2007,"Single-family","Y",168.9,2,3,1,281.5,2007,8,1
922.1,"NridgHt",7,5,2005,2006,"Single-family","Y",149.9,2,3,0,245.7,2007,5,1
859.6,"NridgHt",8,5,2005,2005,"Single-family","Y",159.9,2,3,0,232.7,2007,1,1
996.9,"NridgHt",8,5,2006,2007,"Single-family","Y",169.8,2,3,0,250.0,2007,2,1
703.9,"NridgHt",6,5,2005,2006,"Townhouse","Y",126.5,2,2,1,194.7,2007,6,1
362.4,"NridgHt",6,5,2005,2006,"","Y",120.9,1,1,1,204.0,2007,8,1
362.6,"NridgHt",6,5,2005,2006,"","Y",120.9,1,1,1,200.0,2007,5,1
584.2,"NridgHt",6,5,2005,2006,"Townhouse","Y",126.5,2,2,1,207.0,2007,6,1
426.4,"NridgHt",8,5,2006,2006,"","Y",144.4,2,2,1,209.5,2007,8,1
426.4,"NridgHt",8,5,2006,2006,"","Y",144.4,2,2,1,209.5,2007,5,1
598.4,"NridgHt",8,5,2006,2006,"Townhouse","Y",127.3,2,2,1,202.5,2007,10,1
728.4,"NridgHt",9,5,2005,2005,"Townhouse","Y",146.5,2,2,1,280.0,2007,5,1
679.3,"NridgHt",9,5,2005,2005,"Townhouse","Y",145.0,2,2,1,277.5,2007,8,1
726.4,"NridgHt",9,5,2007,2007,"Townhouse","Y",173.6,2,2,1,318.1,2007,12,1
579.7,"NridgHt",8,5,2006,2006,"Townhouse","Y",123.0,2,2,1,221.4,2007,9,1
301.2,"NridgHt",7,5,2003,2003,"Townhouse","Y",130.5,2,2,1,200.0,2007,3,1
1468.7,"Gilbert",6,5,2007,2007,"Single-family","Y",139.0,3,3,0,181.8,2007,5,1
951.0,"Gilbert",6,5,2005,2006,"Single-family","Y",142.7,2,3,1,176.0,2007,6,1
951.0,"Gilbert",6,5,2005,2007,"Single-family","Y",137.9,2,3,1,178.9,2007,7,1
1226.6,"Gilbert",7,5,2006,2007,"Single-family","Y",135.4,2,3,0,168.2,2007,5,1
822.8,"Gilbert",6,5,2006,2006,"Single-family","Y",138.9,2,3,1,171.9,2007,3,1
903.8,"Gilbert",6,5,2006,2007,"Single-family","Y",162.2,2,3,1,198.4,2007,6,1
1134.8,"Gilbert",6,5,2005,2005,"Single-family","Y",123.2,2,3,0,203.0,2007,6,1
837.7,"Gilbert",7,5,2007,2007,"Single-family","Y",135.3,2,3,1,179.5,2007,7,1
835.4,"Gilbert",7,5,2007,2007,"Single-family","Y",120.9,2,3,0,176.5,2007,8,1
826.7,"Gilbert",7,5,2007,2007,"Single-family","Y",124.5,2,3,0,181.1,2007,8,1
789.5,"Gilbert",6,5,2006,2007,"Single-family","Y",131.2,2,3,1,156.9,2007,3,1
764.4,"Gilbert",6,5,2007,2007,"Single-family","Y",139.7,2,3,0,166.0,2007,12,1
716.5,"Gilbert",7,5,2007,2007,"Single-family","Y",135.3,2,3,0,177.6,2007,7,1
715.0,"Gilbert",7,6,2007,2007,"Single-family","Y",116.9,2,3,0,173.5,2007,8,1
364.3,"Blmngtn",7,5,2006,2007,"Townhouse","Y",116.9,2,2,1,172.5,2007,6,1
364.3,"Blmngtn",7,5,2006,2007,"Townhouse","Y",130.2,0,2,1,194.2,2007,2,1
336.4,"Blmngtn",8,5,2003,2003,"Townhouse","Y",147.6,2,2,1,226.5,2007,11,1
344.6,"Blmngtn",7,5,2007,2007,"Single-family","Y",117.6,2,2,1,185.5,2007,8,1
1353.7,"Gilbert",7,5,2004,2004,"Single-family","Y",142.1,2,3,1,259.0,2007,11,1
1506.6,"Gilbert",7,5,2004,2005,"Single-family","Y",103.9,2,2,0,188.5,2007,4,1
1029.6,"Gilbert",7,5,2004,2004,"Single-family","Y",127.6,2,3,1,175.0,2007,6,1
1095.8,"Gilbert",7,5,2004,2005,"Single-family","Y",182.0,2,4,1,215.0,2007,7,1
1015.9,"Gilbert",7,5,2006,2006,"Single-family","Y",141.7,2,3,1,206.6,2007,4,1
765.8,"Gilbert",7,5,2004,2004,"Single-family","Y",159.8,2,3,1,183.5,2007,5,1
1110.1,"Gilbert",7,5,2003,2003,"Single-family","Y",129.5,2,3,1,165.5,2007,10,1
731.5,"Gilbert",7,5,2003,2003,"Single-family","Y",181.0,2,4,1,211.0,2007,7,1
749.0,"Gilbert",6,5,2000,2000,"Single-family","Y",157.0,2,3,1,181.0,2007,11,1
811.9,"Gilbert",7,5,2002,2002,"Single-family","Y",185.3,2,4,1,219.5,2007,7,1
735.4,"Gilbert",6,5,1999,2000,"Single-family","Y",153.0,2,3,1,175.0,2007,8,1
925.9,"Gilbert",7,5,2000,2000,"Single-family","Y",132.8,2,3,1,170.0,2007,12,1
719.9,"Gilbert",7,5,2003,2003,"Single-family","Y",122.6,2,3,0,162.0,2007,8,1
881.3,"Gilbert",6,5,2000,2000,"Single-family","Y",157.0,2,3,1,187.0,2007,6,1
896.3,"Gilbert",6,5,1999,2000,"Single-family","Y",152.7,2,3,1,185.0,2007,5,1
1451.3,"NoRidge",10,5,1996,1996,"Single-family","Y",415.8,3,4,2,745.0,2007,7,1
1132.5,"NoRidge",8,5,1997,1998,"Single-family","Y",237.0,2,4,2,384.5,2007,6,1
1021.8,"NoRidge",8,5,2000,2000,"Single-family","Y",212.3,2,4,1,248.0,2007,6,1
1059.0,"NoRidge",10,5,2001,2002,"Single-family","Y",244.6,2,2,2,466.5,2007,3,1
980.7,"NoRidge",9,5,1998,1998,"Single-family","Y",285.9,2,4,1,410.0,2007,7,1
1022.0,"NoRidge",8,5,1998,1999,"Single-family","Y",239.9,2,4,1,322.5,2007,1,1
1002.3,"NoRidge",7,5,1998,1998,"Single-family","Y",221.6,2,4,1,252.0,2007,5,1
2000.5,"NoRidge",10,6,1994,1995,"Single-family","Y",400.9,3,4,2,755.0,2007,1,1
921.5,"NoRidge",7,5,1996,1997,"Single-family","Y",187.0,2,3,1,269.8,2007,6,1
1094.9,"NoRidge",7,5,1996,1997,"Single-family","Y",222.8,2,3,1,315.8,2007,8,1
924.3,"NoRidge",7,5,1995,1995,"Single-family","Y",234.1,2,4,1,290.0,2007,6,1
1138.6,"NoRidge",8,5,1995,1995,"Single-family","Y",235.1,2,4,1,290.0,2007,11,1
1179.0,"NoRidge",8,5,1992,1993,"Single-family","Y",299.9,3,4,1,430.0,2007,5,1
